player_id,salary,season,season_end,season_start,team
siakapa01,1312611,2017-18,2018,2017,Toronto Raptors
siberjo01,100000,2015-16,2016,2015,Orlando Magic
silasxa01,74159,2017-18,2018,2017,Boston Celtics
simmobe01,5903160,2016-17,2017,2016,Philadelphia 76ers
simmobe01,6168840,2017-18,2018,2017,Philadelphia 76ers
simmojo02,525093,2015-16,2016,2015,San Antonio Spurs
simmojo02,874636,2016-17,2017,2016,San Antonio Spurs
simmojo02,6300000,2017-18,2018,2017,Orlando Magic
simshe01,915243,2014-15,2015,2014,Philadelphia 76ers
simshe01,161622,2015-16,2016,2015,Brooklyn Nets
simshe01,75000,2016-17,2017,2016,Utah Jazz
singlky01,1045000,2013-14,2014,2013,Detroit Pistons
singlky01,1090000,2014-15,2015,2014,Oklahoma City Thunder
singlky01,5000000,2015-16,2016,2015,Oklahoma City Thunder
singlky01,4837500,2016-17,2017,2016,Oklahoma City Thunder
singlky01,4666500,2017-18,2018,2017,Oklahoma City Thunder
singlch01,1618680,2013-14,2014,2013,Washington Wizards
sivape01,100000,2014-15,2015,2014,Orlando Magic
sloando01,884293,2013-14,2014,2013,Indiana Pacers
sloando01,948163,2014-15,2015,2014,Indiana Pacers
sloando01,1015421,2015-16,2016,2015,Brooklyn Nets
smartma01,3283320,2014-15,2015,2014,Boston Celtics
smartma01,3431040,2015-16,2016,2015,Boston Celtics
smartma01,3578880,2016-17,2017,2016,Boston Celtics
smartma01,4538020,2017-18,2018,2017,Boston Celtics
smithde03,3218280,2017-18,2018,2017,Dallas Mavericks
smithgr02,884293,2013-14,2014,2013,Houston Rockets
smithgr02,948163,2014-15,2015,2014,Dallas Mavericks
smithgr02,247623,2015-16,2016,2015,Minnesota Timberwolves
smithis01,951463,2013-14,2014,2013,Milwaukee Bucks
smithis01,981084,2014-15,2015,2014,Philadelphia 76ers
smithis01,981084,2014-15,2015,2014,Houston Rockets
smithis01,1100602,2015-16,2016,2015,Philadelphia 76ers
smithis01,6000000,2016-17,2017,2016,Detroit Pistons
smithis01,6000000,2017-18,2018,2017,Detroit Pistons
smithjr01,5565000,2013-14,2014,2013,New York Knicks
smithjr01,6516000,2014-15,2015,2014,Cleveland Cavaliers
smithjr01,5000000,2015-16,2016,2015,Cleveland Cavaliers
smithjr01,12800000,2016-17,2017,2016,Cleveland Cavaliers
smithjr01,13760000,2017-18,2018,2017,Cleveland Cavaliers
smithja02,2500000,2013-14,2014,2013,New Orleans Pelicans
smithja02,3278000,2014-15,2015,2014,New York Knicks
smithja02,4300000,2015-16,2016,2015,Orlando Magic
smithja02,5000000,2016-17,2017,2016,Washington Wizards
smithja02,5225000,2017-18,2018,2017,Washington Wizards
smithjo03,13500000,2013-14,2014,2013,Detroit Pistons
smithjo03,14000000,2014-15,2015,2014,Detroit Pistons
smithjo03,2077000,2014-15,2015,2014,Houston Rockets
smithjo03,5400000,2015-16,2016,2015,Detroit Pistons
smithjo03,1499000,2015-16,2016,2015,Houston Rockets
smithjo03,5400000,2016-17,2017,2016,Detroit Pistons
smithjo03,5331729,2017-18,2018,2017,Detroit Pistons
smithjo03,210500,2017-18,2018,2017,New Orleans Pelicans
smithru01,816482,2014-15,2015,2014,Memphis Grizzlies
smithru01,816482,2015-16,2016,2015,Memphis Grizzlies
snellto01,1409040,2013-14,2014,2013,Chicago Bulls
snellto01,1472400,2014-15,2015,2014,Chicago Bulls
snellto01,1535880,2015-16,2016,2015,Chicago Bulls
snellto01,2368327,2016-17,2017,2016,Milwaukee Bucks
snellto01,9821429,2017-18,2018,2017,Milwaukee Bucks
speigma01,3500000,2013-14,2014,2013,Golden State Warriors
speigma01,3657500,2014-15,2015,2014,Golden State Warriors
speigma01,3815000,2015-16,2016,2015,Golden State Warriors
speigma01,1403611,2016-17,2017,2016,Los Angeles Clippers
speigma01,1471382,2017-18,2018,2017,Orlando Magic
splitti01,10000000,2013-14,2014,2013,San Antonio Spurs
splitti01,9250000,2014-15,2015,2014,San Antonio Spurs
splitti01,8500000,2015-16,2016,2015,Atlanta Hawks
splitti01,8550000,2016-17,2017,2016,Philadelphia 76ers
stausni01,2745840,2014-15,2015,2014,Sacramento Kings
stausni01,2869440,2015-16,2016,2015,Philadelphia 76ers
stausni01,2993040,2016-17,2017,2016,Philadelphia 76ers
stausni01,3807147,2017-18,2018,2017,Brooklyn Nets
stephdj01,35000,2016-17,2017,2016,Memphis Grizzlies
stephla01,1005000,2013-14,2014,2013,Indiana Pacers
stephla01,9000000,2014-15,2015,2014,Charlotte Hornets
stephla01,9000000,2015-16,2016,2015,Memphis Grizzlies
stephla01,4000000,2016-17,2017,2016,Indiana Pacers
stephla01,1227286,2016-17,2017,2016,New Orleans Pelicans
stephla01,144386,2016-17,2017,2016,Minnesota Timberwolves
stephla01,4180000,2017-18,2018,2017,Indiana Pacers
stephal01,61776,2015-16,2016,2015,Los Angeles Clippers
stephal01,30888,2015-16,2016,2015,Memphis Grizzlies
stiemgr01,2676000,2013-14,2014,2013,New Orleans Pelicans
stiemgr01,981084,2014-15,2015,2014,Toronto Raptors
stockda01,29843,2014-15,2015,2014,Sacramento Kings
stockda01,192813,2017-18,2018,2017,Utah Jazz
stokeja01,725000,2014-15,2015,2014,Memphis Grizzlies
stokeja01,845059,2015-16,2016,2015,New Orleans Pelicans
stokeja01,150000,2016-17,2017,2016,Denver Nuggets
stonedi01,543471,2016-17,2017,2016,Los Angeles Clippers
stonedi01,1312611,2017-18,2018,2017,Atlanta Hawks
stonedi01,50000,2017-18,2018,2017,Chicago Bulls
stoneju01,50000,2016-17,2017,2016,Indiana Pacers
stoneju01,1524305,2017-18,2018,2017,Charlotte Hornets
stoudam01,21679893,2013-14,2014,2013,New York Knicks
stoudam01,23410988,2014-15,2015,2014,New York Knicks
stoudam01,485670,2014-15,2015,2014,Dallas Mavericks
stoudam01,1499187,2015-16,2016,2015,Miami Heat
stuckro01,8500000,2013-14,2014,2013,Detroit Pistons
stuckro01,1227985,2014-15,2015,2014,Indiana Pacers
stuckro01,6500000,2015-16,2016,2015,Indiana Pacers
stuckro01,7000000,2016-17,2017,2016,Indiana Pacers
sullija01,1365720,2013-14,2014,2013,Boston Celtics
sullija01,1424520,2014-15,2015,2014,Boston Celtics
sullija01,2269260,2015-16,2016,2015,Boston Celtics
sullija01,5628000,2016-17,2017,2016,Phoenix Suns
swanica01,1465920,2017-18,2018,2017,Portland Trail Blazers
tatumja01,5645400,2017-18,2018,2017,Boston Celtics
tavarwa01,1000000,2015-16,2016,2015,Atlanta Hawks
tavarwa01,1000000,2016-17,2017,2016,Atlanta Hawks
tavarwa01,5145,2016-17,2017,2016,Cleveland Cavaliers
taylois01,305000,2016-17,2017,2016,Houston Rockets
taylois01,1312611,2017-18,2018,2017,Atlanta Hawks
tayloje03,788872,2013-14,2014,2013,Charlotte Bobcats
tayloje03,915243,2014-15,2015,2014,Charlotte Hornets
tayloty01,788872,2013-14,2014,2013,Brooklyn Nets
teaguje01,8000000,2013-14,2014,2013,Atlanta Hawks
teaguje01,8000000,2014-15,2015,2014,Atlanta Hawks
teaguje01,8000000,2015-16,2016,2015,Atlanta Hawks
teaguje01,8800000,2016-17,2017,2016,Indiana Pacers
teaguje01,19000000,2017-18,2018,2017,Minnesota Timberwolves
teaguma01,1074720,2013-14,2014,2013,Chicago Bulls
teaguma01,1120920,2014-15,2015,2014,Philadelphia 76ers
teaguma01,157945,2017-18,2018,2017,Memphis Grizzlies
teletmi01,3229050,2013-14,2014,2013,Brooklyn Nets
teletmi01,3368100,2014-15,2015,2014,Brooklyn Nets
teletmi01,5500000,2015-16,2016,2015,Phoenix Suns
teletmi01,10500000,2016-17,2017,2016,Milwaukee Bucks
teletmi01,10500000,2017-18,2018,2017,Milwaukee Bucks
telfase01,915243,2014-15,2015,2014,Oklahoma City Thunder
templga01,916099,2013-14,2014,2013,Washington Wizards
templga01,981084,2014-15,2015,2014,Washington Wizards
templga01,1100602,2015-16,2016,2015,Washington Wizards
templga01,8000000,2016-17,2017,2016,Sacramento Kings
templga01,8000000,2017-18,2018,2017,Sacramento Kings
teodomi01,6000000,2017-18,2018,2017,Los Angeles Clippers
terryja01,5625313,2013-14,2014,2013,Brooklyn Nets
terryja01,5850313,2014-15,2015,2014,Houston Rockets
terryja01,1499187,2015-16,2016,2015,Houston Rockets
terryja01,1551659,2016-17,2017,2016,Milwaukee Bucks
terryja01,1471382,2017-18,2018,2017,Milwaukee Bucks
thabeha01,1200000,2013-14,2014,2013,Oklahoma City Thunder
theisda01,815615,2017-18,2018,2017,Boston Celtics
thomaad01,60000,2015-16,2016,2015,Detroit Pistons
thomais02,884293,2013-14,2014,2013,Sacramento Kings
thomais02,7238606,2014-15,2015,2014,Boston Celtics
thomais02,6912869,2015-16,2016,2015,Boston Celtics
thomais02,6587132,2016-17,2017,2016,Boston Celtics
thomais02,6261395,2017-18,2018,2017,Los Angeles Lakers
thomala01,884293,2013-14,2014,2013,New Orleans Pelicans
thomala01,403784,2014-15,2015,2014,New York Knicks
thomala01,1650000,2015-16,2016,2015,New York Knicks
thomala01,6191000,2016-17,2017,2016,New York Knicks
thomala01,6655325,2017-18,2018,2017,New York Knicks
thomama01,474000,2014-15,2015,2014,Philadelphia 76ers
thomaty01,9388000,2014-15,2015,2014,Charlotte Hornets
thomaty01,72234,2014-15,2015,2014,Memphis Grizzlies
thompho01,816482,2014-15,2015,2014,Philadelphia 76ers
thompho01,947276,2015-16,2016,2015,Philadelphia 76ers
thompho01,442126,2016-17,2017,2016,Philadelphia 76ers
thompho01,119494,2016-17,2017,2016,New Orleans Pelicans
thompja02,5643750,2013-14,2014,2013,Sacramento Kings
thompja02,6037500,2014-15,2015,2014,Sacramento Kings
thompja02,6431250,2015-16,2016,2015,Golden State Warriors
thompja02,328955,2015-16,2016,2015,Toronto Raptors
thompja02,945126,2016-17,2017,2016,Golden State Warriors
thompja02,945126,2017-18,2018,2017,Golden State Warriors
thompkl01,2317920,2013-14,2014,2013,Golden State Warriors
thompkl01,3075880,2014-15,2015,2014,Golden State Warriors
thompkl01,15500000,2015-16,2016,2015,Golden State Warriors
thompkl01,16663575,2016-17,2017,2016,Golden State Warriors
thompkl01,17826150,2017-18,2018,2017,Golden State Warriors
thomptr01,4062000,2013-14,2014,2013,Cleveland Cavaliers
thomptr01,5138430,2014-15,2015,2014,Cleveland Cavaliers
thomptr01,14260870,2015-16,2016,2015,Cleveland Cavaliers
thomptr01,15330435,2016-17,2017,2016,Cleveland Cavaliers
thomptr01,16400000,2017-18,2018,2017,Cleveland Cavaliers
thornma01,8050000,2013-14,2014,2013,Sacramento Kings
thornma01,8575000,2014-15,2015,2014,Phoenix Suns
thornma01,1186000,2015-16,2016,2015,Houston Rockets
thornma01,251107,2015-16,2016,2015,Washington Wizards
thornma01,1315448,2016-17,2017,2016,Brooklyn Nets
thornsi01,815615,2017-18,2018,2017,Los Angeles Clippers
tobeymi01,138938,2016-17,2017,2016,Charlotte Hornets
tollian01,1027424,2013-14,2014,2013,Charlotte Bobcats
tollian01,3000000,2014-15,2015,2014,Detroit Pistons
tollian01,3000000,2015-16,2016,2015,Detroit Pistons
tollian01,8000000,2016-17,2017,2016,Sacramento Kings
tollian01,3290000,2017-18,2018,2017,Detroit Pistons
tollian01,2000000,2017-18,2018,2017,Sacramento Kings
toupaax01,123552,2015-16,2016,2015,Denver Nuggets
toupaax01,25000,2015-16,2016,2015,Toronto Raptors
toupaax01,51449,2016-17,2017,2016,Milwaukee Bucks
toupaax01,20580,2016-17,2017,2016,New Orleans Pelicans
toupaax01,25000,2017-18,2018,2017,New Orleans Pelicans
townska01,5703600,2015-16,2016,2015,Minnesota Timberwolves
townska01,5960160,2016-17,2017,2016,Minnesota Timberwolves
townska01,6216840,2017-18,2018,2017,Minnesota Timberwolves
tuckepj01,884293,2013-14,2014,2013,Phoenix Suns
tuckepj01,5700000,2014-15,2015,2014,Phoenix Suns
tuckepj01,5500000,2015-16,2016,2015,Phoenix Suns
tuckepj01,5300000,2016-17,2017,2016,Toronto Raptors
tuckepj01,7590035,2017-18,2018,2017,Houston Rockets
turiaro01,1500000,2013-14,2014,2013,Minnesota Timberwolves
turiaro01,1500000,2014-15,2015,2014,Philadelphia 76ers
turkohe01,12000000,2013-14,2014,2013,Orlando Magic
turkohe01,1448490,2014-15,2015,2014,Los Angeles Clippers
turneev01,6679867,2013-14,2014,2013,Philadelphia 76ers
turneev01,3278000,2014-15,2015,2014,Boston Celtics
turneev01,3425510,2015-16,2016,2015,Boston Celtics
turneev01,16393443,2016-17,2017,2016,Portland Trail Blazers
turneev01,17131148,2017-18,2018,2017,Portland Trail Blazers
turnemy01,2357760,2015-16,2016,2015,Indiana Pacers
turnemy01,2463840,2016-17,2017,2016,Indiana Pacers
turnemy01,2569920,2017-18,2018,2017,Indiana Pacers
tylerje01,884293,2013-14,2014,2013,New York Knicks
tylerje01,100000,2013-14,2014,2013,Atlanta Hawks
udohek01,4469548,2013-14,2014,2013,Milwaukee Bucks
udohek01,981084,2014-15,2015,2014,Los Angeles Clippers
udohek01,3200000,2017-18,2018,2017,Utah Jazz
udrihbe01,1272279,2013-14,2014,2013,New York Knicks
udrihbe01,2077000,2014-15,2015,2014,Memphis Grizzlies
udrihbe01,2170465,2015-16,2016,2015,Miami Heat
udrihbe01,1551659,2016-17,2017,2016,Detroit Pistons
udrihbe01,25000,2017-18,2018,2017,Detroit Pistons
ulisty01,918369,2016-17,2017,2016,Phoenix Suns
ulisty01,1312611,2017-18,2018,2017,Phoenix Suns
uthofja01,63938,2016-17,2017,2016,Dallas Mavericks
uthofja01,50000,2016-17,2017,2016,Toronto Raptors
uthofja01,7416,2017-18,2018,2017,Indiana Pacers
valanjo01,3526440,2013-14,2014,2013,Toronto Raptors
valanjo01,3678360,2014-15,2015,2014,Toronto Raptors
valanjo01,4660482,2015-16,2016,2015,Toronto Raptors
valanjo01,14382022,2016-17,2017,2016,Toronto Raptors
valanjo01,15460675,2017-18,2018,2017,Toronto Raptors
valende01,2092200,2016-17,2017,2016,Chicago Bulls
valende01,2186400,2017-18,2018,2017,Chicago Bulls
vanvlfr01,543471,2016-17,2017,2016,Toronto Raptors
vanvlfr01,1312611,2017-18,2018,2017,Toronto Raptors
varejan01,9036364,2013-14,2014,2013,Cleveland Cavaliers
varejan01,9704595,2014-15,2015,2014,Cleveland Cavaliers
varejan01,9638554,2015-16,2016,2015,Portland Trail Blazers
varejan01,458575,2015-16,2016,2015,Golden State Warriors
varejan01,1984005,2016-17,2017,2016,Portland Trail Blazers
varejan01,1551659,2016-17,2017,2016,Golden State Warriors
varejan01,1913345,2017-18,2018,2017,Portland Trail Blazers
varnaja01,788872,2013-14,2014,2013,Miami Heat
varnaja01,75000,2014-15,2015,2014,Philadelphia 76ers
vasqugr01,2150188,2013-14,2014,2013,Sacramento Kings
vasqugr01,6400000,2014-15,2015,2014,Toronto Raptors
vasqugr01,6600000,2015-16,2016,2015,Milwaukee Bucks
vasqugr01,4347826,2016-17,2017,2016,Brooklyn Nets
vaughra01,1733040,2015-16,2016,2015,Milwaukee Bucks
vaughra01,1811040,2016-17,2017,2016,Milwaukee Bucks
vaughra01,1889040,2017-18,2018,2017,New Orleans Pelicans
vaughra01,166258,2017-18,2018,2017,Orlando Magic
veselja01,3340920,2013-14,2014,2013,Washington Wizards
villach01,8580000,2013-14,2014,2013,Detroit Pistons
villach01,1316809,2014-15,2015,2014,Dallas Mavericks
villach01,1499187,2015-16,2016,2015,Dallas Mavericks
vonleno01,2524200,2014-15,2015,2014,Charlotte Hornets
vonleno01,2637720,2015-16,2016,2015,Portland Trail Blazers
vonleno01,2751360,2016-17,2017,2016,Portland Trail Blazers
vonleno01,3505233,2017-18,2018,2017,Chicago Bulls
vucevni01,1793520,2013-14,2014,2013,Orlando Magic
vucevni01,2751260,2014-15,2015,2014,Orlando Magic
vucevni01,11250000,2015-16,2016,2015,Orlando Magic
vucevni01,11750000,2016-17,2017,2016,Orlando Magic
vucevni01,12250000,2017-18,2018,2017,Orlando Magic
vujacsa01,1356146,2015-16,2016,2015,New York Knicks
vujacsa01,1410598,2016-17,2017,2016,New York Knicks
wadedw01,18673000,2013-14,2014,2013,Miami Heat
wadedw01,15000000,2014-15,2015,2014,Miami Heat
wadedw01,20000000,2015-16,2016,2015,Miami Heat
wadedw01,23200000,2016-17,2017,2016,Chicago Bulls
wadedw01,15550000,2017-18,2018,2017,Chicago Bulls
wadedw01,1471382,2017-18,2018,2017,Miami Heat
waitedi01,3894240,2013-14,2014,2013,Cleveland Cavaliers
waitedi01,4062000,2014-15,2015,2014,Oklahoma City Thunder
waitedi01,5138430,2015-16,2016,2015,Oklahoma City Thunder
waitedi01,2898000,2016-17,2017,2016,Miami Heat
waitedi01,11000000,2017-18,2018,2017,Miami Heat
walkebi01,115422,2014-15,2015,2014,Miami Heat
walkeke02,2568360,2013-14,2014,2013,Charlotte Bobcats
walkeke02,3272091,2014-15,2015,2014,Charlotte Hornets
walkeke02,12000000,2015-16,2016,2015,Charlotte Hornets
walkeke02,12000000,2016-17,2017,2016,Charlotte Hornets
walkeke02,12000000,2017-18,2018,2017,Charlotte Hornets
walljo01,7459925,2013-14,2014,2013,Washington Wizards
walljo01,14746000,2014-15,2015,2014,Washington Wizards
walljo01,15851950,2015-16,2016,2015,Washington Wizards
walljo01,16957900,2016-17,2017,2016,Washington Wizards
walljo01,18063850,2017-18,2018,2017,Washington Wizards
wallage01,10105855,2013-14,2014,2013,Boston Celtics
wallage01,10105855,2014-15,2015,2014,Boston Celtics
wallage01,10105855,2015-16,2016,2015,Philadelphia 76ers
princta02,2318280,2016-17,2017,2016,Atlanta Hawks
princta02,2422560,2017-18,2018,2017,Atlanta Hawks
warneja01,20000,2016-17,2017,2016,Dallas Mavericks
warneja01,46080,2017-18,2018,2017,Dallas Mavericks
warretj01,1953120,2014-15,2015,2014,Phoenix Suns
warretj01,2041080,2015-16,2016,2015,Phoenix Suns
warretj01,2128920,2016-17,2017,2016,Phoenix Suns
warretj01,3152931,2017-18,2018,2017,Phoenix Suns
watsocj01,2016000,2013-14,2014,2013,Indiana Pacers
watsocj01,2106720,2014-15,2015,2014,Indiana Pacers
watsocj01,5000000,2015-16,2016,2015,Orlando Magic
watsocj01,5000000,2016-17,2017,2016,Orlando Magic
watsocj01,333334,2017-18,2018,2017,Orlando Magic
watsoea01,1399507,2013-14,2014,2013,Portland Trail Blazers
wearda01,29843,2014-15,2015,2014,Sacramento Kings
weartr01,507336,2014-15,2015,2014,New York Knicks
weartr01,296636,2017-18,2018,2017,Los Angeles Lakers
webstma02,5150000,2013-14,2014,2013,Washington Wizards
webstma02,5381750,2014-15,2015,2014,Washington Wizards
webstma02,5613500,2015-16,2016,2015,Washington Wizards
webstma02,830000,2016-17,2017,2016,Washington Wizards
webstma02,833333,2017-18,2018,2017,Washington Wizards
weemsso01,2800000,2015-16,2016,2015,Philadelphia 76ers
westda01,12000000,2013-14,2014,2013,Indiana Pacers
westda01,12000000,2014-15,2015,2014,Indiana Pacers
westda01,1499000,2015-16,2016,2015,San Antonio Spurs
westda01,1551659,2016-17,2017,2016,Golden State Warriors
westda01,1471382,2017-18,2018,2017,Golden State Warriors
westbru01,14693906,2013-14,2014,2013,Oklahoma City Thunder
westbru01,15719062,2014-15,2015,2014,Oklahoma City Thunder
westbru01,16744218,2015-16,2016,2015,Oklahoma City Thunder
westbru01,26540100,2016-17,2017,2016,Oklahoma City Thunder
westbru01,28530608,2017-18,2018,2017,Oklahoma City Thunder
whitede01,1404600,2017-18,2018,2017,San Antonio Spurs
whiteok01,374933,2016-17,2017,2016,Miami Heat
whiteok01,1312611,2017-18,2018,2017,Atlanta Hawks
whiteok01,111238,2017-18,2018,2017,Cleveland Cavaliers
whitero03,1719480,2013-14,2014,2013,Philadelphia 76ers
whiteis01,1074145,2016-17,2017,2016,Brooklyn Nets
whiteis01,1312611,2017-18,2018,2017,Brooklyn Nets
whiteha01,769881,2014-15,2015,2014,Miami Heat
whiteha01,981348,2015-16,2016,2015,Miami Heat
whiteha01,22116750,2016-17,2017,2016,Miami Heat
whiteha01,23775506,2017-18,2018,2017,Miami Heat
whittsh01,507336,2014-15,2015,2014,Indiana Pacers
whittsh01,845059,2015-16,2016,2015,Indiana Pacers
wiggian01,5510640,2014-15,2015,2014,Minnesota Timberwolves
wiggian01,5758680,2015-16,2016,2015,Minnesota Timberwolves
wiggian01,6006600,2016-17,2017,2016,Minnesota Timberwolves
wiggian01,7574322,2017-18,2018,2017,Minnesota Timberwolves
wilkida02,1016617,2017-18,2018,2017,Indiana Pacers
willial03,114285,2015-16,2016,2015,Phoenix Suns
willial03,874636,2016-17,2017,2016,Phoenix Suns
willial03,6000000,2017-18,2018,2017,Phoenix Suns
willide01,18466130,2013-14,2014,2013,Brooklyn Nets
willide01,19754465,2014-15,2015,2014,Brooklyn Nets
willide01,5500000,2015-16,2016,2015,Brooklyn Nets
willide01,5500000,2015-16,2016,2015,Dallas Mavericks
willide01,9000000,2016-17,2017,2016,Dallas Mavericks
willide01,5500000,2016-17,2017,2016,Brooklyn Nets
willide01,259626,2016-17,2017,2016,Cleveland Cavaliers
willide01,5474787,2017-18,2018,2017,Brooklyn Nets
willide02,5016960,2013-14,2014,2013,Minnesota Timberwolves
willide02,6331404,2014-15,2015,2014,Sacramento Kings
willide02,4900000,2015-16,2016,2015,New York Knicks
willide02,4598000,2016-17,2017,2016,Miami Heat
willide02,402043,2016-17,2017,2016,Cleveland Cavaliers
willide02,83129,2017-18,2018,2017,Los Angeles Lakers
williel01,107676,2014-15,2015,2014,New Orleans Pelicans
williel01,53838,2014-15,2015,2014,Utah Jazz
williel01,53838,2014-15,2015,2014,Charlotte Hornets
williel01,80000,2015-16,2016,2015,Charlotte Hornets
williel01,55722,2015-16,2016,2015,Memphis Grizzlies
williel01,250000,2016-17,2017,2016,Golden State Warriors
willilo02,5225000,2013-14,2014,2013,Atlanta Hawks
willilo02,5450000,2014-15,2015,2014,Toronto Raptors
willilo02,7000000,2015-16,2016,2015,Los Angeles Lakers
willilo02,7000000,2016-17,2017,2016,Houston Rockets
willilo02,7000000,2017-18,2018,2017,Los Angeles Clippers
willima02,7500000,2013-14,2014,2013,Utah Jazz
willima02,7000000,2014-15,2015,2014,Charlotte Hornets
willima02,7000000,2015-16,2016,2015,Charlotte Hornets
willima02,12250000,2016-17,2017,2016,Charlotte Hornets
willima02,13168750,2017-18,2018,2017,Charlotte Hornets
willima01,2652000,2013-14,2014,2013,Portland Trail Blazers
willima01,3750000,2014-15,2015,2014,Charlotte Hornets
willima01,2100000,2015-16,2016,2015,Cleveland Cavaliers
willima01,2200000,2016-17,2017,2016,Denver Nuggets
willire02,947907,2013-14,2014,2013,Houston Rockets
willire02,125104,2014-15,2015,2014,San Antonio Spurs
willire02,252676,2016-17,2017,2016,New Orleans Pelicans
willire02,50000,2016-17,2017,2016,Oklahoma City Thunder
willish03,1227985,2014-15,2015,2014,Milwaukee Bucks
willitr02,543471,2016-17,2017,2016,Memphis Grizzlies
willitr02,181969,2016-17,2017,2016,Houston Rockets
willitr02,1471382,2017-18,2018,2017,Houston Rockets
willitr02,370794,2017-18,2018,2017,New York Knicks
wilsodj01,2135040,2017-18,2018,2017,Milwaukee Bucks
winslju01,2481720,2015-16,2016,2015,Miami Heat
winslju01,2593440,2016-17,2017,2016,Miami Heat
winslju01,2705040,2017-18,2018,2017,Miami Heat
witheje01,816482,2014-15,2015,2014,New Orleans Pelicans
witheje01,947276,2015-16,2016,2015,Utah Jazz
witheje01,1015696,2016-17,2017,2016,Utah Jazz
witheje01,1577320,2017-18,2018,2017,Dallas Mavericks
woodch01,305789,2015-16,2016,2015,Philadelphia 76ers
woodch01,874636,2016-17,2017,2016,Charlotte Hornets
artesro01,1590000,2013-14,2014,2013,New York Knicks
artesro01,1499187,2015-16,2016,2015,Los Angeles Lakers
artesro01,1551659,2016-17,2017,2016,Los Angeles Lakers
wrighbr03,5000000,2013-14,2014,2013,Dallas Mavericks
wrighbr03,5000000,2014-15,2015,2014,Phoenix Suns
wrighbr03,5500000,2015-16,2016,2015,Memphis Grizzlies
wrighbr03,5700000,2016-17,2017,2016,Memphis Grizzlies
wrighbr03,5179760,2017-18,2018,2017,Memphis Grizzlies
wrighbr03,490461,2017-18,2018,2017,Houston Rockets
wrighch01,100000,2016-17,2017,2016,Oklahoma City Thunder
wrighde01,1509360,2015-16,2016,2015,Toronto Raptors
wrighde01,1577280,2016-17,2017,2016,Toronto Raptors
wrighde01,1645200,2017-18,2018,2017,Toronto Raptors
wrighdo01,3000000,2013-14,2014,2013,Portland Trail Blazers
wrighdo01,3150000,2014-15,2015,2014,Portland Trail Blazers
wrighdo01,17637,2015-16,2016,2015,Miami Heat
wroteto01,1160040,2013-14,2014,2013,Memphis Grizzlies
wroteto01,1210080,2014-15,2015,2014,Philadelphia 76ers
wroteto01,2179354,2015-16,2016,2015,Philadelphia 76ers
wroteto01,167406,2015-16,2016,2015,New York Knicks
wroteto01,25000,2016-17,2017,2016,Memphis Grizzlies
yabusgu01,2247480,2017-18,2018,2017,Boston Celtics
youngjo01,1000000,2015-16,2016,2015,Indiana Pacers
youngjo01,1052342,2016-17,2017,2016,Indiana Pacers
youngjo01,1471382,2017-18,2018,2017,Indiana Pacers
youngni01,1106942,2013-14,2014,2013,Los Angeles Lakers
youngni01,4994420,2014-15,2015,2014,Los Angeles Lakers
youngni01,5219169,2015-16,2016,2015,Los Angeles Lakers
youngni01,5443918,2016-17,2017,2016,Los Angeles Lakers
youngni01,5192000,2017-18,2018,2017,Golden State Warriors
youngth01,8600000,2013-14,2014,2013,Philadelphia 76ers
youngth01,9410870,2014-15,2015,2014,Brooklyn Nets
youngth01,11200000,2015-16,2016,2015,Brooklyn Nets
youngth01,14153652,2016-17,2017,2016,Indiana Pacers
youngth01,14796348,2017-18,2018,2017,Indiana Pacers
zelleco01,3857040,2013-14,2014,2013,Charlotte Bobcats
zelleco01,4030560,2014-15,2015,2014,Charlotte Hornets
zelleco01,4204200,2015-16,2016,2015,Charlotte Hornets
zelleco01,5318313,2016-17,2017,2016,Charlotte Hornets
zelleco01,12584270,2017-18,2018,2017,Charlotte Hornets
zellety01,1633440,2013-14,2014,2013,Cleveland Cavaliers
zellety01,1703760,2014-15,2015,2014,Boston Celtics
zellety01,2616975,2015-16,2016,2015,Boston Celtics
zellety01,8000000,2016-17,2017,2016,Boston Celtics
zellety01,1709538,2017-18,2018,2017,Milwaukee Bucks
zimmest01,950000,2016-17,2017,2016,Orlando Magic
zipsepa01,750000,2016-17,2017,2016,Chicago Bulls
zipsepa01,1312611,2017-18,2018,2017,Chicago Bulls
zizican01,1645200,2017-18,2018,2017,Cleveland Cavaliers
zubaciv01,1034956,2016-17,2017,2016,Los Angeles Lakers
zubaciv01,1312611,2017-18,2018,2017,Los Angeles Lakers
